"commitDate","armSkuName","armRegionName","meterId","retailPrice"
"2022-04-16 23:02:42","Standard_D4ds_v4","northcentralus","c452ba12-4719-53af-8c1e-0ac8a79bf544","0.041855"
"2022-04-16 23:02:42","Standard_D4ds_v4","southcentralus","657ab0ca-1b13-5778-bc83-83b1ebd3e2df","0.041483"
"2022-04-16 23:02:42","Standard_D4ds_v4","westcentralus","a4ec942c-4961-548e-9de6-8053496d2e2f","0.0271"
"2022-04-16 23:02:42","Standard_D4ds_v4","westus","44d0d9b9-3bd9-5a83-8582-eff20a9b477b","0.037533"
"2022-04-16 23:02:42","Standard_D4ds_v4","westus2","7edc4c4a-2047-51b1-a6d1-d23b543df5b1","0.078286"
"2022-04-16 23:02:42","Standard_D4ds_v4","westus3","88ec9763-1dd1-56d5-9239-c9af27539259","0.037533"
"2022-04-16 23:02:42","Standard_D4s_v3","canadacentral","d709190f-973a-57e4-bbbc-a975889b1178","0.031324"
"2022-04-16 23:02:42","Standard_D4s_v3","canadaeast","2da56761-ea3c-5787-bb99-41691c2755fd","0.031524"
"2022-04-16 23:02:42","Standard_D4s_v3","centralus","0052b9e1-baf0-5c19-9037-0dc794aeaf54","0.052734"
"2022-04-16 23:02:42","Standard_D4s_v3","eastus","cf64c470-a287-5429-8dd7-756a877824a0","0.0768"
"2022-04-16 23:02:42","Standard_D4s_v3","eastus2","a4bd598c-0fb7-5dbe-b443-e8f0483fc39b","0.0768"
"2022-04-16 23:02:42","Standard_D4s_v3","northcentralus","8858ea15-4fc7-5a9d-9869-c840cbb76d3e","0.0388"
"2022-04-16 23:02:42","Standard_D4s_v3","southcentralus","acd19b89-9c49-57c2-8c43-df4571b1d730","0.038324"
"2022-04-16 23:02:42","Standard_D4s_v3","westcentralus","55088242-d967-59ef-8606-55679683758b","0.02365"
"2022-04-16 23:02:42","Standard_D4s_v3","westus","4495574c-fccf-5c8c-8190-2c822a0c7e6f","0.033017"
"2022-04-16 23:02:42","Standard_D4s_v3","westus2","0a755635-24f7-50b2-a1c5-c1b09bee487d","0.075936"
"2022-04-16 23:02:42","Standard_D4s_v3","westus3","38310a87-f452-5170-be63-27deedb94d57","0.033017"
"2022-04-16 23:02:42","Standard_D8as_v4","centralus","d0a6fe57-e661-5759-900c-bc93b09d16b2","0.046655"
"2022-04-16 23:02:42","Standard_D8as_v4","eastus","befb9497-c80f-5a61-bf86-b5ca9306e5a0","0.056909"
"2022-04-16 23:02:42","Standard_D8as_v4","eastus2","b474fac5-60db-5daf-94e4-8b45784b6c45","0.04128"
"2022-04-16 23:02:42","Standard_D8as_v4","northcentralus","072ba851-76ec-5c38-9e03-f4d3d80d30dd","0.04128"
"2022-04-16 23:02:42","Standard_D8as_v4","southcentralus","75da6490-0fc0-5a83-9ea3-931a47d6e0d0","0.049558"
"2022-04-16 23:02:42","Standard_D8as_v4","westcentralus","8d703a06-6fc7-5d12-b56a-c3ca3f3669b0","0.0461"
"2022-04-16 23:02:42","Standard_D8as_v4","westus","cdc6e2aa-f3d4-5ae4-8add-606cb9592618","0.04816"
"2022-04-16 23:02:42","Standard_D8as_v4","westus2","4562140a-896c-5716-9455-9ee1bc3346f3","0.04128"
"2022-04-16 23:02:42","Standard_D8ds_v4","canadacentral","52e0194b-bbdb-5e67-9b5f-fd7b4a82b31c","0.071114"
"2022-04-16 23:02:42","Standard_D8ds_v4","canadaeast","41bd5488-5452-532c-a384-ad93b696318c","0.058817"
"2022-04-16 23:02:42","Standard_D8ds_v4","centralus","76e33692-e7a5-51be-bb99-17ed1b699cf0","0.108434"
"2022-04-16 23:02:42","Standard_D8ds_v4","eastus","d20a359b-673c-550d-97b3-663e0170facc","0.177003"
"2022-04-16 23:02:42","Standard_D8ds_v4","eastus2","e4cf38c0-116d-5ed6-aa15-8630130a2b1a","0.14464"
"2022-04-16 23:02:42","Standard_D8ds_v4","northcentralus","06296482-e7bf-5df1-bf24-a04561aa9462","0.08371"
"2022-04-16 23:02:42","Standard_D8ds_v4","southcentralus","1dca6bc3-64dd-55c2-aa61-19064ce43761","0.082967"
"2022-04-16 23:02:42","Standard_D8ds_v4","westcentralus","ca80a0cd-3e67-548a-93ec-23bf9b08611a","0.0542"
"2022-04-16 23:02:42","Standard_D8ds_v4","westus","1c304687-75f6-5664-bfa1-a1df11adca62","0.075065"
"2022-04-16 23:02:42","Standard_D8ds_v4","westus2","7dc26a9c-774a-5836-bc02-f8f6cde06c60","0.156573"
"2022-04-16 23:02:42","Standard_D8ds_v4","westus3","10766157-4ac7-5f8c-a091-b44a0aa0981a","0.075065"
"2022-04-16 23:02:42","Standard_D8s_v3","canadacentral","e3501f97-8071-5e44-9f7c-86f4b15bf2f6","0.062648"
"2022-04-16 23:02:42","Standard_D8s_v3","canadaeast","e29e2e2f-e769-5b5c-b097-b2c656453626","0.063048"
"2022-04-16 23:02:42","Standard_D8s_v3","centralus","2a48d79c-6aa5-5b8d-b82e-2b75191f43aa","0.105468"
